a,movieId,title,genres,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,count
19261,95752,Terminal USA (1993),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19262,95754,From Beginning to End (Do Começo ao Fim) (2009),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19264,95758,"Ultramarathon Man: 50 Marathons, 50 States, 50 Days (2008)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19266,95765,Yertle the Turtle and Other Stories (1992),Animation|Children,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19268,95769,"Gospel of Judas, The (2006)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19269,95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19272,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19253,95735,"Drive, He Said (1971)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19274,95784,Intohimon vallassa (1947),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19275,95794,"Lost, Lost, Lost (1976) ",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19276,95796,Anaconda III (2008),Action|Horror|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
19281,95832,Elephant Boy (1937),Adventure|Drama,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19282,95835,"Forger, The (2012)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19283,95837,"Child's Christmas in Wales, A (1987)",Children|Drama,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19284,95839,"Christmas Carol, A (1999)",Drama|Fantasy,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19285,95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19286,95854,Rage (Rabia) (2009),Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19292,95896,388 Arletta Avenue (2011),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19254,95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
19252,95732,Vampires (2010),Comedy|Fantasy|Horror,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19216,95560,Dangerous Davies: The Last Detective (1981),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19233,95604,The War (2007),Documentary|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19218,95565,"Day the Fish Came Out, The (1967)",Comedy|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19220,95570,Crazed Fruit (Kurutta kajitsu) (1956),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19222,95574,Flame and Women (Honô to onna) (1967) ,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19223,95576,Euridice BA 2O37 (Evridiki BA 2O37) (1975),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19224,95578,"Stoplight Society, The (La Sociedad del Semáforo) (2010)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19225,95581,"Flying Fleet, The (1929)",Adventure|Drama|Romance,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19229,95595,Bela Kiss: Prologue (2013),Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
19230,95597,Ticket To Romance (En enkelt til Korsør) (2008),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19231,95600,Candles on Bay Street (2006) ,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19232,95602,Once Upon a Time in Phuket (En gång i Phuket) (2011),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19234,95606,Thomas Jefferson (1997),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19249,95705,Sasori (2008),Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19235,95611,Mooz-lum (2011),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19236,95613,"Union, The (2011)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19237,95615,"Miser, The (L'avare) (1980)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19238,95617,Scorcher (2002),Action|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19241,95652,"Fatal Hour, The (1940)",Crime|Mystery|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19243,95658,My Last Day Without You (Nie mehr ohne Dich) (2011),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19244,95670,Tyler Perry's Madea's Witness Protection (2012),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19245,95672,"Black Windmill, The (1974)",Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19246,95688,"Good Night to Die, A (2003)",Action|Comedy|Crime|Thriller,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19248,95695,"Five Minarets in New York (Act of Vengeance) (Terrorist, The) (2010)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19124,95085,Love's Deadly Triangle: The Texas Cadet Murder (1997),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19123,95069,Chimpanzee (2012),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19121,95064,House of the Rising Sun (2011),Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19028,94727,Border Radio (1987),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19017,94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19018,94663,Vicky Donor (2012),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19019,94666,Zig Zag (1970),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19020,94668,Extraordinary Stories (Historias extraordinarias) (2008),Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19021,94670,Small Town of Anara (Qalaqi Anara) (1978),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19022,94672,Across the Line: The Exodus of Charlie Wright (2010),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19023,94675,Three Steps Above Heaven (Tres metros sobre el cielo) (2010),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19025,94679,Thrive (2011),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19026,94681,Boys Love (2006),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19027,94725,Bombay Talkie (1970),Drama|Musical|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19029,94729,Beyond All Boundaries (2009),Documentary|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19014,94655,Thawing Out (La fonte des neiges) (2009) ,Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19030,94733,Keyhole (2011),Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19031,94735,Walking with Monsters (2005),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19032,94737,"Boys Diving, Honolulu (1901)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19035,94748,"Mighty Macs, The (2009)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19036,94750,My Blue Heaven (1950),Drama|Musical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19037,94752,Gifted Hands: The Ben Carson Story (2009),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19038,94760,Chains (Catene) (1949),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19039,94762,"Ciel est à vous, Le (Woman Who Dared, The) (1944)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19040,94765,Lumberjacking (Nuoruuteni savotat) (1988),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19041,94767,Safrana or Freedom of Speech (Safrana ou le droit à la parole) (1978),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19016,94659,Walking with Prehistoric Beasts (2001),Animation|Documentary,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19013,94653,Creature (2011),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19119,95054,"Deadly Tower, The (1975)",Action|Drama|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18987,94439,Jumping the Broom (2011),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18976,94412,"Fairy, The (La fée) (2011) ",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18977,94417,Diaries Notes and Sketches (Walden) (1969),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18978,94419,3rd World Hero (Bayaning Third World) (2000),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18979,94421,Fruitcake (2003),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18980,94423,Disney Princess Collection: Jasmine's Enchanted Tales: Jasmine's Wish (1999),Animation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18981,94425,Kept Husbands (1931),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18982,94427,Shadow Kill (2002),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18983,94429,"Swell Season, The (2011)",Documentary|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18985,94433,Guilty Hands (1931),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18986,94435,"Over-Eater, The (L'outremangeur) (2003)",Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18988,94442,"Story Written with Water, A (Mizu de kakareta monogatari) (1965)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19012,94649,"Clown, The (2011)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18989,94444,Feast III: The Happy Finish (2009),Action|Comedy|Horror,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18993,94473,Sweet Bunch (Glykia symmoria) (1983),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18994,94475,Amu (2005),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18998,94486,Ciao Bella (2007),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18999,94491,Daylight (2010),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19004,94537,Angels Crest (2011),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19006,94542,"Forgiveness of Blood, The (Falja e gjakut) (2011)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19007,94545,Among Wolves (Entrelobos) (2010),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19010,94573,"Last Play at Shea, The (2010)",Documentary|Musical,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19011,94647,"Poker Club, The (2008)",Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19042,94769,"Rose Seller, The (La vendedora de rosas) (1998)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19043,94772,Galileo (1975),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19046,94782,"Harvest Month, The (Elokuu) (1956)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19106,95010,"Lake, A (Un lac) (2008)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19090,94965,There Be Dragons (2011),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19091,94967,Texas Killing Fields (2011),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19093,94972,"Best of Ernie and Bert, The (1988)",Children,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19096,94980,Stavisky... (1974),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19097,94982,Never Take Candy from a Stranger (Never Take Sweets from a Stranger) (1960),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19099,94987,Suicide Manual (Jisatsu manyaru) (2003),Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
19100,94989,"Keeper, The (2009)",Action|Crime|Thriller,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19102,95000,"Life, Above All (2010)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19104,95004,Superman/Doomsday (2007) ,Action|Animation,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19105,95007,Entr'acte (1924),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19107,95012,Tracy Morgan: Black and Blue (2010),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19047,94784,Olympian Holiday (Loma) (1976) ,Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19108,95014,"Importance of Tying Your Own Shoes, The (Hur många lingon finns det i världen?) (2011)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19109,95016,"Peach Thief, The (Kradetzat na praskovi) (1964)",Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
19110,95018,Salomè (1972),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19111,95021,Outer Space (2000),Animation|Horror,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19112,95023,"Jew in the Lotus, The (1998)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19113,95026,Exporting Raymond (2010),Comedy|Documentary,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19114,95028,Appointment with Danger (1951),Crime|Drama|Film-Noir,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19115,95032,Vares: The Kiss of Evil (Vares - Pahan suudelma) (2011),Action|Crime|Film-Noir,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19117,95036,Late Bloomers (2011),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19118,95052,Cord (Hide and Seek) (2000),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19088,94957,Ladies They Talk About (1933),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19087,94955,Harriet Craig (1950),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19085,94951,Dickson Experimental Sound Film (1894),Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19084,94949,Boy Meets Boy (2008),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19048,94786,Pine Flat (2006),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19049,94788,Back Street (1941),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19050,94790,Where East Is East (1929),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19052,94801,"Steel Trap, The (1952)",Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19054,94806,"Secrets of Jonathan Sperry, The (2008)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19055,94808,Someone Like You (Unnaipol Oruvan) (2009),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19059,94817,Escuela de seducción (2004),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19060,94819,You Can't Win 'Em All (1970),Adventure|Comedy|War,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19061,94831,Leadbelly (1976),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19063,94835,"Vie meilleure, Une (Better Life, A) (2011)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19068,94867,"Pact, The (2012)",Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
19069,94891,Phyllis and Harold (2008),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19070,94893,Letters to God (2010),Children|Drama,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19072,94900,Desi Boyz (2011),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19073,94902,Ten North Frederick (1958),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19074,94904,3 A.M. (2001),Crime|Mystery|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19075,94917,Deadline - U.S.A. (1952),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19076,94919,Inhale (2010),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19078,94928,Just Friends? (2010),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19080,94933,Berlin 36 (2011),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19082,94941,"Blot, The (1921)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18665,92906,Girls on the Road (a.k.a. Hot Summer Week) (1973),Comedy|Drama|Thriller,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18661,92885,"Septième juré, Le (2008)",Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19294,95901,Mysterious Origins of Man (1996),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18256,91284,"Lonely Passion of Judith Hearne, The (1987)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18243,91235,Living Will... (2010),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18244,91241,Singham (2011),Action|Drama|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18247,91248,"Silence Before Bach, The (Die Stille vor Bach) (2007) ",Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18248,91250,Chandni Chowk to China (2009),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18249,91253,Stage Struck (1936),Comedy|Musical,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18250,91256,Faat Kiné (2001),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18251,91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
18252,91266,Another Cinderella Story (2008),Children|Comedy|Musical|Romance,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18253,91268,"Plough and the Stars, The (1936)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18254,91271,Miracle at Oxford (True Blue) (1996),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18257,91286,"Little Colonel, The (1935)",Children|Comedy|Crime|Drama,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18240,91229,Enon opetukset (2011),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18259,91290,Sarah's Key (Elle s'appelait Sarah) (2010),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18260,91298,Bigga Than Ben (2008),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18263,91306,Waiting for Happiness (Heremakono) (2002),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18264,91309,Applause (Applaus) (2009),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18267,91331,Terror on a Train (Time Bomb) (1953),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18268,91333,Hanussen (1988),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18269,91335,"Gruffalo, The (2009)",Adventure|Animation|Children|Comedy|Drama,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18270,91337,Play the Game (2009),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18271,91339,"12 Dogs of Christmas, The (2005)",Children,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18275,91360,Sing Your Song (2011),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18241,91231,My Flesh My Blood (Moja krew) (2009),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18239,91227,Cyclomania (2001),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18279,91388,Angel (1982),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18223,91181,Safe in Hell (1931),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18203,91073,Million Dollar Legs (1932),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18204,91075,"Great Flamarion, The (1945)",Drama|Film-Noir,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18210,91108,Figures in a Landscape (1970),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18211,91110,Barocco (1976),Crime|Drama|Romance|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
18212,91112,Blown Away (1993),Action|Drama|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18217,91140,"Making Plans for Lena (Non ma fille, tu n'iras pas danser) (2009)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18218,91154,"Uninvited, The (1996)",Drama|Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
18220,91167,"Inconvenient Tax, An (2011)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,91169,Easier with Practice (2009),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18222,91179,I Was an Adventuress (1940),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18224,91187,Millhaven (2010),Animation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18238,91223,"Constant Nymph, The (1943)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18225,91189,Three Days (Tres días) (2008),Crime|Drama|Fantasy,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18226,91191,À l'aventure (2008),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18228,91195,"Wedding Director, The (Il regista di matrimoni) (2006)",Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
